iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_demand,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_exc_biofuel_electricity,other_renewable_electricity,renewables_electricity,solar_electricity,wind_electricity,electricity_generation,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gdp,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,net_elec_imports_share_demand,net_elec_imports,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_elec_per_capita,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_share_elec_exc_biofuel,other_renewables_share_elec,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
LTU,Lithuania,2019,,,,,,,-0.259,-0.181,16.879,192.055,,,,,,72,0,-6.102,3.323,-0.15,2.309,0,836.545,,,12.48,0.53,0,0.67,0.52,0.35,0,0.15,0,0.53,2.47,0.09,1.5,3.14,,25176.903,-1.612,89.559,-1.02,62.225,22548.239,242.786,21.338,,16.561,-3.642,31.048,-0.815,21.572,188.431,7816.834,,,11.146,-23.527,1.231,-0.263,0.855,126.829,309.928,78.662,2.47,895.047,14.685,8.8,0.783,6.114,2215.525,74.84,9.34,0,,0,0,0,0,0,4.777,-0.141,55.189,-0.054,38.345,54.355,13894.859,,,0,192.055,13.029,1.9,0.152,1.32,0,16.879,478.441,1137.833,2759631,69.479,895.047,78.662,14.685,8.8,0.783,6.114,2215.525,2.866,13.455,0.325,0.027,0.226,32.613,81.744,47.771,30.469,5.344,0.867,3.713,543.551,1345.412
LUX,Luxembourg,2019,,,,,,,1.674,0.773,26.168,454.745,,,,,,73,0,1.154,1.055,0.006,0.496,0,804.957,,,6.95,0.28,0,0.27,0.19,0.11,0,0.08,0,0.28,0.8,0.13,0.28,1.07,,76288.403,0.935,92.632,0.403,43.512,70667.719,438.504,25.234,,17.757,0.062,16.936,0.005,7.956,308.577,12920.589,,,10.28,14.813,0.564,0.034,0.265,178.65,429.969,74.766,0.8,1299.271,15.902,4.198,0.271,1.972,3202.245,84.604,5.88,0,,0,0,0,0,0,7.477,1.132,74.641,0.392,35.061,129.927,56942.173,,,0,454.745,27.255,1.464,0.147,0.688,0,26.168,1116.713,1737.775,615730,46.973,1299.271,74.766,15.902,4.198,0.271,1.972,3202.245,12.15,8.502,0.687,0.025,0.323,211.132,524.356,26.168,10.084,1.483,0.064,0.697,454.745,1131.207
MAC,Macao,2019,,,,,,,2.263,0.338,0,0,,,,,,,0,,,,,0,,,,5.977,0,0,0.78,0,0,0,0.78,0,0,0,0,0,0.78,,23858.014,,,,,,1217.901,100,,0,,,,,0,,,,0,,,,,0,,0,0,0,,,,,,86.949,5.197,0,,,,,0,,100,,,,,1217.901,,,,0,0,,,,,0,0,,1217.901,640446,15.28,0,0,,,,,,0,,,,,0,,0,,,,,0,
MDG,Madagascar,2019,,,,,,,17.238,2.683,1.263,1.1,,,,,,,30.487,,,,,26.544,,,,2.348,0.03,0.716,1.326,0.176,0.969,0,0.434,0,0.03,1.022,0.023,0,2.348,,676.54,,,,,,49.168,56.473,,7.513,,,,,6.541,,,,41.263,,,,,35.925,,43.527,1.022,37.897,,,,,,0,0,0,,,,,0,,18.473,,,,,16.083,,,,0,1.1,,,,,0,1.263,,87.065,26969306,18.246,37.897,43.527,,,,,,0.98,,,,,0.853,,0.021,,,,,0.019,
MWI,Malawi,2019,,,,,,,-0.8,-0.08,3.823,2.942,,,,,,,0,,,,,0,,,,1.434,0.055,0,0.172,0.172,1.157,0,0,0,0.055,1.262,0.05,0,1.434,,530.12,,,,,,9.233,11.998,,11.998,,,,,9.233,,,,80.692,,,,,62.096,,88.002,1.262,67.721,,,,,,0,0,0,,,,,0,,0,,,,,0,,,,0,2.942,,,,,0,3.823,,76.954,18628748,9.875,67.721,88.002,,,,,,3.488,,,,,2.684,,0,,,,,0,
MYS,Malaysia,2019,0,,2.637,20.367,-7.57,-28.779,2.391,28.735,0.953,48.587,,,,,,,41.064,2.429,21.55,6.289,265.233,2092.836,8301.551,,,161.524,1.552,66.866,133.752,64.454,26.73,0,2.433,0,1.552,29.082,0.8,0,162.834,,38521.961,2.536,93.858,28.569,1155.18,36156.104,4186.319,82.14,,39.582,0.045,36.317,0.202,446.98,2017.346,13990.089,792.647,24809.156,16.415,-2.481,5.184,-1.623,63.805,836.625,1997.031,17.86,29.082,910.251,-0.056,5.713,-0.039,70.317,2200.856,-0.811,-1.31,0,,0,0,0,0,0,1.494,5.245,35.991,22.077,442.966,76.137,13864.464,351.386,10998.084,0,48.587,40.591,0.384,1.363,4.721,0,0.953,147.754,5096.57,31949790,1230.769,910.251,17.86,-0.056,5.713,-0.039,70.317,2200.856,0.491,14.052,0.146,0.221,1.791,25.039,56.072,0,,0,0,0,0,0
MDV,Maldives,2019,,,,,,,12.299,1.017,0,0,,,,,,,0,,,,,0,,,,0.623,0,0,0.62,0,0,0,0.62,0,0,0.002,0,0.002,0.623,,17493.39,,,,,,1168.331,99.599,,0,,,,,0,,,,0,,,,,0,,0.401,0.002,4.708,,,,,,0,0,0,,,,,0,,99.599,,,,,1168.331,,,,0,0,,,,,0,0,,1173.039,530957,9.288,4.708,0.401,,,,,,0,,,,,0,,0.401,,,,,4.708,
MLI,Mali,2019,,,,,,,2.285,0.566,1.322,2.645,,,,,,,0,,,,,0,,,,3.71,0.052,0,2.406,0,1.443,0,2.406,0,0.052,1.527,0.032,0,3.933,,1289.118,,,,,,122.397,61.174,,0,,,,,0,,,,36.69,,,,,73.41,,38.826,1.527,77.683,,,,,,-6.02,-0.223,0,,,,,0,,61.174,,,,,122.397,,,,0,2.645,,,,,0,1.322,,200.08,19658024,25.342,77.683,38.826,,,,,,0.814,,,,,1.628,,0,,,,,0,
MLT,Malta,2019,,,,,,,4.324,1.673,0.481,22.708,,,,,,357,0,,,,,0,,,,2.72,0.01,0,1.86,1.83,0,0,0.03,0,0.01,0.22,0.21,0,2.08,,91685.145,,,,,,4223.654,89.423,,87.981,,,,,4155.53,,,,0,,,,,0,,10.577,0.22,499.572,,,,,,23.529,0.64,0,,,,,0,,1.442,,,,,68.123,,,,0,22.708,,,,,0,0.481,,4723.226,440377,40.376,499.572,10.577,,,,,,10.096,,,,,476.864,,0,,,,,0,
MTQ,Martinique,2019,,,,,,,-0.68,-0.063,7.055,296.445,,,,,,,0,,,,,0,,,,1.578,0.111,0,1.461,0,0,0,1.461,0,0.111,0.117,0,0.006,1.578,,24598.066,,,,,,3890.222,92.578,,0,,,,,0,,,,0,,,,,0,,7.422,0.117,311.889,,,,,,0,0,0,,,,,0,,92.578,,,,,3890.222,,,,0,296.445,,,,,0,7.055,,4202.11,375557,9.238,311.889,7.422,,,,,,0,,,,,0,,0.368,,,,,15.444,
MRT,Mauritania,2019,,,,,,,4.527,0.779,0,0,,,,,,,0,,,,,0,,,,0.856,0,0,0.408,0.194,0.2,0,0.214,0,0,0.448,0.144,0.104,0.856,,3976.342,,,,,,90.152,47.647,,22.617,,,,,42.793,,,,23.356,,,,,44.192,,52.353,0.448,99.057,,,,,,0,0,0,,,,,0,,25.03,,,,,47.359,,,,0,0,,,,,0,0,,189.208,4525698,17.996,99.057,52.353,,,,,,16.817,,,,,31.818,,12.18,,,,,23.046,
MUS,Mauritius,2019,,,,,,,4.041,1.148,14.446,343.921,,,,,,,24.498,,,,,583.211,,,,3.023,0.437,0.74,2.386,0,0.125,0,1.646,0,0.437,0.636,0.06,0.015,3.023,,23277.918,,,,,,1879.501,78.948,,0,,,,,0,,,,4.124,,,,,98.188,,21.052,0.636,501.18,,,,,,0,0,0,,,,,0,,54.45,,,,,1296.291,,,,0,343.921,,,,,0,14.446,,2380.682,1269670,29.555,501.18,21.052,,,,,,1.985,,,,,47.256,,0.496,,,,,11.814,
MEX,Mexico,2019,-17.569,-13.644,-11.071,-38.961,-7.207,-85.739,-3.687,-80.327,0.955,23.468,0.688,0.104,0.015,2.189,17.155,,7.664,-4.526,7.169,-7.131,150.415,188.437,1179.027,64.017,501.794,313.387,2.994,24.04,247.414,188.099,23.845,10.881,35.274,5.093,8.087,55.36,6.591,16.837,313.654,,16446.121,-3.887,91.945,-78.017,1929.125,15121.436,1939.35,78.881,,59.97,0.442,41.93,3.875,879.733,1474.417,6895.787,312.949,2453.048,7.602,-27.595,2.786,-22.28,58.459,186.91,458.228,21.119,66.241,519.228,-1.348,8.055,-2.31,168.999,1324.698,-0.085,-0.267,3.469,17.921,1.35,4.304,28.323,85.291,222.008,11.246,-7.678,42.847,-74.761,898.976,276.497,7046.622,1103.901,8652.922,39.921,63.39,-14.931,0.971,-3.575,20.369,1.624,2.578,159.664,2458.578,127575528,2098.123,433.937,17.65,-4.491,6.705,-6.614,140.676,1102.69,2.101,130.793,0.869,10.337,18.241,51.664,142.98,5.368,27.324,1.974,8.889,41.419,131.974,324.662
FSM,Micronesia (country),2019,,,,,,,-5.587,-0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6334.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113811,0.721,,,,,,,,,,,,,,,,,,,,,
,Middle Africa,2019,,,,,,,-4.93,-12.867,,,,,,,,,,-73.281,0.127,-0.865,0.315,,,,,,,,,,29.013,0,,,0.051,29.141,0.068,0.009,40.173,,,-9.324,70.918,-18.094,175.968,,,,,,-20.801,17.346,-11.304,43.04,,,,,72.221,7.848,28.954,5.228,71.843,,,72.539,29.141,,7.809,29.082,5.227,72.16,,,,0,,0,0,0,,,,-4.277,53.445,-5.925,132.612,,,,,,,-0.369,0.051,0,0.125,,0.126,,,,248.127,,72.539,7.809,29.082,5.227,72.16,,0.17,-0.335,0.068,-0.001,0.169,,,0.022,-0.377,0.009,0,0.022,,
,Middle East,2019,3.68,0.45,2.245,148.916,-5.042,-872.947,2.863,289.963,,,1.727,0.001,0.001,0.064,,,1.804,4.275,1.064,4.544,110.85,,,12.68,,,,22.611,1200.255,813.738,33.178,6.411,363.907,,0.333,46.943,11.88,1.552,1253.631,,,2.284,98.731,229.759,10287.197,,,95.742,,64.91,2.677,52.255,141.978,5444.612,,,6782.118,,2.647,130.62,0.788,46.532,82.157,,,4.256,53.354,,83.646,1.269,60.205,132.18,,,,0.511,-7.238,0.152,-1.239,15.874,,,29.028,1.791,45.413,83.237,4731.726,,,16439.059,,,,-1.55,0.008,-0.013,0.825,,0.027,,,,10419.368,,3.745,111.995,1.116,61.443,116.305,,0.948,95.947,0.282,14.404,29.416,,,0.124,15.603,0.037,0.519,3.843,,
MDA,Moldova,2019,,,,,,,1.679,0.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10373.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043258,41.943,,,,,,,,,,,,,,,,,,,,,
MNG,Mongolia,2019,4.685,13.528,,,0,,10.406,7.398,0,0,,,,,,,92.075,,,,,1847.163,,302.306,93733.35,8.197,0,5.957,5.957,0,0.093,0,0,0,0,0.513,0.04,0.38,6.47,,24337.973,,,,,,1847.163,92.075,,0,,,,,0,,,,1.433,,,,,28.752,,7.925,0.513,158.978,,,,,,21.065,1.727,0,,,,,0,,0,,,,,0,,,,0,0,,,,,0,0,,2006.141,3225166,78.494,158.978,7.925,,,,,,0.618,,,,,12.402,,5.873,,,,,117.823,
MNE,Montenegro,2019,,,,,,,-4.19,-0.622,0,0,,,,,,,43.86,,,,,2388.581,,,,3.67,0,1.5,1.5,0,1.63,0,0,0,0,1.92,0,0.29,3.42,,22650.168,,,,,,2388.581,43.86,,0,,,,,0,,,,47.661,,,,,2595.591,,56.14,1.92,3057.383,,,,,,6.812,0.25,0,,,,,0,,0,,,,,0,,,,0,0,,,,,0,0,,5445.964,627988,14.224,3057.383,56.14,,,,,,0,,,,,0,,8.48,,,,,461.792,
MSR,Montserrat,2019,,,,,,,0,0,0,0,,,,,,,0,,,,,0,,,,0.014,0,0,0.014,0,0,0,0.014,0,0,0,0,0,0.014,,27374.036,,,,,,2738.262,100,,0,,,,,0,,,,0,,,,,0,,0,0,0,,,,,,0,0,0,,,,,0,,100,,,,,2738.262,,,,0,0,,,,,0,0,,2738.262,4991,0.137,0,0,,,,,,0,,,,,0,,0,,,,,0,
MAR,Morocco,2019,,,,,,,9.131,21.916,0.041,0.435,,,,,,,42.615,29.378,29.584,17.595,77.487,448.707,2124.59,,,37.475,0.016,16.365,30.469,9.617,1.637,0,4.487,0,0.016,7.933,1.581,4.699,38.402,,7181.644,8.644,92.869,19.353,243.248,6669.495,835.418,79.342,,25.043,-5.24,3.725,-0.54,9.757,263.685,267.518,,,4.264,-25.706,1.194,-1.082,3.127,44.897,85.735,20.658,7.933,217.52,15.904,7.131,2.563,18.679,512.155,-2.474,-0.927,0,,0,0,0,0,0,11.684,1.495,59.56,2.297,156.004,123.026,4277.388,,,0,0.435,,0,0,0,0,0.041,0,1052.938,36471764,261.927,217.52,20.658,15.904,7.131,2.563,18.679,512.155,4.117,65.829,1.495,1.555,3.916,43.349,107.372,12.236,21.9,4.443,2.091,11.636,128.839,319.047
MOZ,Mozambique,2019,,,,,,,0.705,0.505,0.399,2.018,,,,,,,0,,,,,0,,,,15.39,0.061,0,2.582,0,12.697,0,2.582,0,0.061,12.761,0.002,0,15.343,,2377.498,,,,,,85.045,16.832,,0,,,,,0,,,,82.756,,,,,418.144,,83.168,12.761,420.228,,,,,,0.305,0.047,0,,,,,0,,16.832,,,,,85.045,,,,0,2.018,,,,,0,0.399,,505.273,30366042,72.195,420.228,83.168,,,,,,0.013,,,,,0.066,,0,,,,,0,
MMR,Myanmar,2019,0,,8.898,15.102,0,,-7.518,-13.751,0.121,0.557,,,,,,,7.018,,,,,32.264,,,,21.704,0.03,1.744,12.807,11.064,11.989,0,0,0,0.03,12.038,0.019,0,24.846,,3129.777,,,,,,236.977,51.549,,44.53,,,,,204.712,,184.819,3419.699,48.254,,,,,221.83,,48.451,12.038,222.739,,,,,,-14.473,-3.141,0,,,,,0,,0,,,,,0,,,,0,0.557,,,,,0,0.121,,459.715,54045420,169.15,222.739,48.451,,,,,,0.076,,,,,0.352,,0,,,,,0,
NAM,Namibia,2019,,,,,,,-3.88,-0.88,0,0,,,,,,,0.985,,,,,4.189,,,,4.644,0,0.01,0.016,0,1.014,0,0.005,0,0,1.045,0.026,0.005,1.061,,8737.738,,,,,,6.28,1.476,,0,,,,,0,,,,95.602,,,,,406.656,,98.524,1.045,419.083,,,,,,77.154,3.583,0,,,,,0,,0.492,,,,,2.091,,,,0,0,,,,,0,0,,425.364,2494524,21.796,419.083,98.524,,,,,,2.45,,,,,10.423,,0.471,,,,,2.004,
NRU,Nauru,2019,,,,,,,-20.099,-0.067,0,0,,,,,,,0,,,,,0,,,,0.039,0,0,0.039,0,0,0,0.039,0,0,0,0,0,0.039,,24818.053,,,,,,3592.221,100,,0,,,,,0,,,,0,,,,,0,,0,0,0,,,,,,0,0,0,,,,,0,,100,,,,,3592.221,,,,0,0,,,,,0,0,,3592.221,10764,0.267,0,0,,,,,,0,,,,,0,,0,,,,,0,
NPL,Nepal,2019,,,,,,,-12.254,-6.111,0,0,,,,,,,0,,,,,0,,,,8.532,0,0,0,0,5.326,0,0,0,0,5.42,0.08,0.014,5.42,,1529.664,,,,,,0,0,,0,,,,,0,,,,98.266,,,,,186.168,,100,5.42,189.454,,,,,,36.477,3.112,0,,,,,0,,0,,,,,0,,,,0,0,,,,,0,0,,189.454,28608714,43.762,189.454,100,,,,,,1.476,,,,,2.796,,0.258,,,,,0.489,
NLD,Netherlands,2019,,,-13.861,-44.806,0,,-0.454,-4.447,4.824,339.823,31.268,0.887,2.06,8.65,505.925,392,14.704,-22.312,7.652,-21.444,74.667,1035.847,4367.21,,,121.3,5.81,17.71,93.8,70.48,0.07,3.91,5.61,0,5.81,22.73,5.34,11.51,120.44,,57069.043,-1.827,92.352,-16.766,901.096,52704.523,5486.303,77.881,,58.519,4.444,37.941,15.75,370.194,4122.331,21652.457,278.444,16286.04,0.058,2.157,0.019,0.004,0.184,4.094,10.744,22.119,26.64,1558.157,19.773,7.648,12.319,74.622,4364.566,0.709,0.86,3.246,10.828,0.992,0.946,9.681,228.693,566.258,4.658,-2.369,46.759,-11.072,456.234,328.125,26684.856,,,0,339.823,26.721,1.476,3.036,14.397,0,4.824,842.083,7044.46,17097124,975.717,1329.463,18.872,21.232,6.656,11.373,64.94,3798.308,4.434,43.323,1.354,3.994,13.213,312.333,772.834,9.557,8.693,2.921,2.279,28.496,673.213,1666.721
,Netherlands Antilles,2019,,,,,,,-3.217,-1.863,0,,,,,,,,0,,,,,,,,,0.842,0,0,0.537,0,0,0,0.537,0,0,0.305,0.03,0.275,0.842,,,,,,,,,63.792,,0,,,,,,,,,0,,,,,,,36.208,0.305,,,,,,,0,0,0,,,,,,,63.792,,,,,,,,,,,,,,,0,0,,,,56.041,,36.208,,,,,,3.561,,,,,,,32.646,,,,,,
NCL,New Caledonia,2019,,,,,,,-1.56,-0.352,0,0,,,,,,,0,,,,,0,,,,3.02,0,0,2.665,0,0.31,0,2.665,0,0,0.355,0,0.045,3.02,,78605.589,,,,,,9425.054,88.259,,0,,,,,0,,,,10.25,,,,,1094.634,,11.741,0.355,1253.781,,,,,,0,0,0,,,,,0,,88.259,,,,,9425.054,,,,0,0,,,,,0,0,,10678.835,282757,22.226,1253.781,11.741,,,,,,0,,,,,0,,1.49,,,,,159.147,
NZL,New Zealand,2019,-4.525,-1.053,,,,,2.612,6.576,1.398,126.906,,,,,,,7.583,13.813,6.905,2.165,17.838,688.436,3729.363,22.22,4645.523,43.422,0.607,3.293,7.653,3.339,25.327,0,1.021,7.49,8.097,35.769,0.123,2.222,43.422,,54007.927,4.967,64.945,7.939,167.769,35075.66,1599.925,17.624,,7.69,8.863,18.977,3.991,49.021,698.074,10248.883,,,58.328,-3.08,24.518,-2.013,63.335,5295.179,13241.464,82.376,35.769,7478.315,-1.499,35.036,-1.377,90.507,18922.407,0,0,0,,0,0,0,0,0,2.351,1.799,39.064,1.783,100.91,213.415,21097.414,,,1565.942,1692.849,0.582,8.234,0.123,21.271,17.249,18.647,4447.102,9078.24,4783062,258.323,7478.315,82.376,-1.499,35.036,-1.377,90.507,18922.407,0.283,26.962,0.123,0.068,0.318,25.716,66.585,5.117,8.658,2.161,0.445,5.583,464.571,1167.256
NIC,Nicaragua,2019,,,,,,,1.705,0.48,17.458,119.879,,,,,,,0,,,,,0,,,,4.759,0.785,0,1.663,0.229,0.445,0,1.433,0.85,1.635,2.832,0.022,0.73,4.495,,4371.559,,,,,,253.998,36.99,,5.098,,,,,35.008,,,,9.908,,,,,68.037,,63.01,2.832,432.663,,,,,,5.548,0.264,0,,,,,0,,31.892,,,,,218.99,,,,129.86,249.739,,,,,18.912,36.37,,686.662,6545503,28.614,432.663,63.01,,,,,,0.489,,,,,3.361,,16.242,,,,,111.527,
NER,Niger,2019,,,,,,,6.029,0.598,0,0,,,,,,,22.513,,,,,5.682,,,,1.998,0,0.132,0.564,0,0,0,0.432,0,0,0.024,0.024,0,0.588,,451.225,,,,,,24.208,95.921,,0,,,,,0,,,,0,,,,,0,,4.079,0.024,1.03,,,,,,70.56,1.41,0,,,,,0,,73.407,,,,,18.526,,,,0,0,,,,,0,0,,25.238,23310718,10.518,1.03,4.079,,,,,,4.079,,,,,1.03,,0,,,,,0,
NGA,Nigeria,2019,0,,2.092,10.096,4.959,55.578,2.822,13.685,0.075,0.132,,,,,,,0,,,,,0,,,,35.669,0.027,0,28.973,28.973,6.637,0,0,0,0.027,6.696,0.03,0.003,35.669,,2481.222,,,,,,144.17,81.227,,81.227,,,,,144.17,,492.791,2452.143,18.606,,,,,33.024,,18.773,6.696,33.321,,,,,,0,0,0,,,,,0,,0,,,,,0,,1176.256,5853.08,0,0.132,,,,,0,0.075,,177.491,200963616,498.635,33.321,18.773,,,,,,0.084,,,,,0.149,,0.008,,,,,0.015,
NIU,Niue,2019,,,,,,,4.65,0.001,0,0,,,,,,,0,,,,,0,,,,0.003,0,0,0.003,0,0,0,0.003,0,0,0,0,0,0.003,,19974.882,,,,,,1858.736,100,,0,,,,,0,,,,0,,,,,0,,0,0,0,,,,,,0,0,0,,,,,0,,100,,,,,1858.736,,,,0,0,,,,,0,0,,1858.736,1614,0.032,0,0,,,,,,0,,,,,0,,0,,,,,0,
,Non-OECD,2019,3.495,1233.015,1.794,434.48,-2.55,-960.005,2.285,2153.48,,,16.13,0.476,63.692,458.557,,,46.588,1.959,36.118,668.817,34816.948,,,36510.544,,,,7376.011,10989.413,2965.212,2783.676,801.969,648.19,,273.378,3973.556,329.168,587.334,15832.517,,,1.594,87.257,1319.782,84115.075,,,69.41,,18.729,1.443,21.826,299.331,21039.675,,,24654.422,,17.582,2.889,7.15,193.53,6892.99,,,30.163,4775.525,,7.281,12.743,833.7,12283.8,,,,5.065,9.371,2.06,170.153,1985.85,,,4.094,1.26,29.314,351.635,28258.384,,,36685.113,,,,10.706,0.702,65.466,676.945,,1.727,,,,96398.797,,25.097,6.887,10.683,663.547,10297.95,,2.079,30.575,0.846,190.859,815.092,,,3.71,11.5,1.509,150.001,1454.366,,
PRK,North Korea,2019,,,,,,,-2.376,-2.309,0,0,,,,,,,13.363,,,,,82.123,,,,15.774,0,2.108,2.108,0,13.65,0,0,0,0,13.666,0.015,0.001,15.774,,3695.7,,,,,,82.123,13.363,,0,,,,,0,,,,86.535,,,,,531.829,,86.637,13.666,532.456,,,,,,0,0,0,,,,,0,,0,,,,,0,,,,0,0,,,,,0,0,,614.579,25666158,94.854,532.456,86.637,,,,,,0.095,,,,,0.584,,0.007,,,,,0.043,
MKD,North Macedonia,2019,,,,,,,5.981,1.738,1.022,28.798,,,,,,,59.796,18.513,38.674,1.86,11.909,1684.699,5716.216,,,7.7,0.06,3.51,4.53,0.96,1.16,0,0.06,0,0.06,1.34,0.02,0.1,5.87,,14780.323,13.635,89.191,3.295,27.466,13182.69,2174.27,77.172,,16.354,16.922,9.22,0.411,2.839,460.772,1362.762,,,19.761,-35.279,9.357,-1.571,2.882,556.767,1383.042,22.828,1.34,643.162,-31.884,10.806,-1.558,3.328,1597.137,23.766,1.83,0,,0,0,0,0,0,1.022,8.759,41.296,1.024,12.717,28.798,6103.713,,,0,28.798,1.572,0.443,0.002,0.136,0,1.022,65.491,2817.431,2083458,30.794,643.162,22.828,-31.884,10.806,-1.558,3.328,1597.137,0.341,1.55,0.187,0.001,0.058,9.599,27.606,1.704,4.205,0.819,0.01,0.252,47.997,120.998
MNP,Northern Mariana Islands,2019,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57213,0,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,2019,0,,-5.794,-70.271,-5.729,-55.511,-6.497,-34.316,0.186,46.478,,,,,,,0.03,-2.325,1.837,-0.216,9.075,7.437,1687.077,,,134.12,0.25,0.04,2.76,2.06,125.52,0,0.66,0,0.25,131.32,0.01,5.54,134.08,,91823.227,-2.545,33.143,-4.275,163.693,30432.63,513.12,2.058,,1.536,3.072,9.243,1.361,45.652,382.981,8487.393,1142.598,212423.837,93.616,-10.293,62.743,-35.558,309.889,23335.804,57612.374,97.942,131.32,24414.1,-8.793,65.693,-31.28,324.461,60321.51,0.03,0.04,0,,0,0,0,0,0,0.492,-4.738,22.062,-5.42,108.966,122.703,20258.161,913.482,169828.175,0,46.478,23.463,0.127,0.119,0.626,0,0.186,116.474,24927.22,5378859,493.904,24414.1,97.942,-8.793,65.693,-31.28,324.461,60321.51,0.007,74.792,0.054,0.113,0.264,1.859,49.167,4.132,41.982,2.77,4.045,13.681,1029.958,2543.496
,OECD,2019,-4.596,-487.366,5.585,799.074,6.121,887.85,-1.001,-658.8,,,1.125,0.984,7.129,640.632,,,21.939,-11.091,13.775,-1119.141,8971.703,,,10116.878,,,,2450.232,5981.174,3358.632,1444.207,1994.633,172.31,,389.756,3043.55,378.75,830.837,11168.434,,,-1.801,79.862,-953.736,52015.734,,,53.554,,30.073,2.047,27.636,361.11,17999.728,,,15107.697,,12.931,-2.853,5.491,-105.032,3576.173,,,45.111,5038.183,,2.3,20.138,294.935,13116.275,,,,17.86,1.081,7.583,52.82,4939.148,,,1.543,-0.775,38.452,-195.705,25044.262,,,15393.886,,,,0.563,1.482,5.406,965.121,,3.49,,,,65131.957,,27.251,3.051,12.555,242.116,8177.127,,3.391,15.828,1.44,128.158,937.869,,,7.439,11.154,3.159,206.455,2057.333,,
OMN,Oman,2019,,,0.984,3.575,-1.037,-5.768,1.435,5.465,0,0,,,,,,,0,127.638,0.511,1.106,1.972,0,396.421,,,36.949,0,0,36.945,36.945,0,0,0,0,0,0.004,0.004,0,36.949,,77645.862,1.435,99.989,5.463,386.247,77637.684,7426.169,99.989,,99.989,0,64.71,0.001,249.965,7426.169,50244.438,366.902,73749.254,0,,0,0,0,0,0,0.011,0.004,0.804,4.979,0.011,0.002,0.041,8.24,0,0,0,,0,0,0,0,0,0,3.352,34.769,4.356,134.309,0,26996.825,550.426,110638.67,0,0,,0,0,0,0,0,0,7426.973,4974992,386.288,0.804,0.011,4.979,0.011,0.002,0.041,8.24,0.011,4.979,0.011,0.002,0.041,0.804,8.24,0,,0,0,0,0,0
